code,state,value,year,month
USA.2593238,Mississippi,6.44,1902,1
USA.2593239,Missouri,-1.31,1902,1
USA.2593240,Montana,-7.04,1902,1
USA.2593241,Nebraska,-4.4,1902,1
USA.2593242,Nevada,-1.51,1902,1
USA.2593243,New Hampshire,-8.93,1902,1
USA.2593244,New Jersey,-2.47,1902,1
USA.2593245,New Mexico,1.72,1902,1
USA.2593246,New York,-7.54,1902,1
USA.2593247,North Carolina,3.23,1902,1
USA.2593248,North Dakota,-11.21,1902,1
USA.2593249,Ohio,-3.03,1902,1
USA.2593250,Oklahoma,2.47,1902,1
USA.2593251,Oregon,-1.74,1902,1
USA.2593252,Pennsylvania,-4.51,1902,1
USA.2593253,Rhode Island,-4.21,1902,1
USA.2593254,South Carolina,5.72,1902,1
USA.2593255,South Dakota,-6.68,1902,1
USA.2593256,Tennessee,2.29,1902,1
USA.2593257,Texas,7.42,1902,1
USA.2593258,Utah,-3.8,1902,1
USA.2593259,Vermont,-9.71,1902,1
USA.2593260,Virginia,0.32,1902,1
USA.2593261,Washington,-2.71,1902,1
USA.2593262,West Virginia,-2.02,1902,1
USA.2593263,Wisconsin,-8.54,1902,1
USA.2593264,Wyoming,-6.93,1902,1
USA,United States of America,-2.64,1902,2
USA.2593214,Alabama,5.29,1902,2
USA.2593215,Alaska,-15.96,1902,2
USA.2593216,Arizona,6.83,1902,2
USA.2593217,Arkansas,1.58,1902,2
USA.2593218,California,8.04,1902,2
USA.2593219,Colorado,-1.94,1902,2
USA.2593220,Connecticut,-4.49,1902,2
USA.2593221,Delaware,-1.44,1902,2
USA.2593222,District of Columbia,-1.3,1902,2
USA.2593223,Florida,12.28,1902,2
USA.2593224,Georgia,5.95,1902,2
USA.2593225,Hawaii,17.0,1902,2
USA.2593226,Idaho,-1.33,1902,2
USA.2593227,Illinois,-6.71,1902,2
USA.2593228,Indiana,-6.01,1902,2
USA.2593229,Iowa,-8.51,1902,2
USA.2593230,Kansas,-2.64,1902,2
USA.2593231,Kentucky,-2.61,1902,2
USA.2593232,Louisiana,8.04,1902,2
USA.2593233,Maine,-8.24,1902,2
USA.2593234,Maryland,-2.13,1902,2
USA.2593235,Massachusetts,-4.6,1902,2
USA.2593236,Michigan,-7.76,1902,2
USA.2593237,Minnesota,-10.17,1902,2
USA.2593238,Mississippi,5.18,1902,2
USA.2593239,Missouri,-4.66,1902,2
USA.2593240,Montana,-5.19,1902,2
USA.2593241,Nebraska,-4.92,1902,2
USA.2593242,Nevada,2.83,1902,2
USA.2593243,New Hampshire,-6.98,1902,2
USA.2593244,New Jersey,-3.07,1902,2
USA.2593245,New Mexico,3.7,1902,2
USA.2593246,New York,-7.38,1902,2
USA.2593247,North Carolina,1.87,1902,2
USA.2593248,North Dakota,-11.43,1902,2
USA.2593249,Ohio,-5.78,1902,2
USA.2593250,Oklahoma,2.21,1902,2
USA.2593251,Oregon,2.3,1902,2
USA.2593252,Pennsylvania,-5.67,1902,2
USA.2593253,Rhode Island,-3.49,1902,2
USA.2593254,South Carolina,4.61,1902,2
USA.2593255,South Dakota,-7.74,1902,2
USA.2593256,Tennessee,-0.3,1902,2
USA.2593257,Texas,8.53,1902,2
USA.2593258,Utah,0.72,1902,2
USA.2593259,Vermont,-8.11,1902,2
USA.2593260,Virginia,-1.14,1902,2
USA.2593261,Washington,1.24,1902,2
USA.2593262,West Virginia,-3.93,1902,2
USA.2593263,Wisconsin,-9.11,1902,2
USA.2593264,Wyoming,-3.08,1902,2
USA,United States of America,1.8,1902,3
USA.2593214,Alabama,12.92,1902,3
USA.2593215,Alaska,-17.46,1902,3
USA.2593216,Arizona,7.08,1902,3
USA.2593217,Arkansas,11.52,1902,3
USA.2593218,California,7.55,1902,3
USA.2593219,Colorado,-0.68,1902,3
USA.2593220,Connecticut,3.85,1902,3
USA.2593221,Delaware,7.61,1902,3
USA.2593222,District of Columbia,8.0,1902,3
USA.2593223,Florida,18.05,1902,3
USA.2593224,Georgia,13.03,1902,3
USA.2593225,Hawaii,17.19,1902,3
USA.2593226,Idaho,-0.9,1902,3
USA.2593227,Illinois,5.71,1902,3
USA.2593228,Indiana,5.96,1902,3
USA.2593229,Iowa,3.26,1902,3
USA.2593230,Kansas,6.93,1902,3
USA.2593231,Kentucky,7.99,1902,3
USA.2593232,Louisiana,15.5,1902,3
USA.2593233,Maine,0.58,1902,3
USA.2593234,Maryland,7.15,1902,3
USA.2593235,Massachusetts,3.85,1902,3
USA.2593236,Michigan,1.64,1902,3
USA.2593237,Minnesota,-0.33,1902,3
USA.2593238,Mississippi,13.69,1902,3
USA.2593239,Missouri,7.21,1902,3
USA.2593240,Montana,-1.58,1902,3
USA.2593241,Nebraska,3.36,1902,3
USA.2593242,Nevada,1.75,1902,3
USA.2593243,New Hampshire,1.94,1902,3
USA.2593244,New Jersey,5.91,1902,3
USA.2593245,New Mexico,5.06,1902,3
USA.2593246,New York,2.09,1902,3
USA.2593247,North Carolina,9.74,1902,3
USA.2593248,North Dakota,-3.22,1902,3
USA.2593249,Ohio,4.78,1902,3
USA.2593250,Oklahoma,10.27,1902,3
USA.2593251,Oregon,2.27,1902,3
USA.2593252,Pennsylvania,4.02,1902,3
USA.2593253,Rhode Island,4.49,1902,3
USA.2593254,South Carolina,12.11,1902,3
USA.2593255,South Dakota,0.21,1902,3
USA.2593256,Tennessee,9.23,1902,3
USA.2593257,Texas,14.72,1902,3
USA.2593258,Utah,0.57,1902,3
USA.2593259,Vermont,1.05,1902,3
USA.2593260,Virginia,7.71,1902,3
USA.2593261,Washington,2.65,1902,3
USA.2593262,West Virginia,5.45,1902,3
USA.2593263,Wisconsin,1.28,1902,3
USA.2593264,Wyoming,-2.13,1902,3
USA,United States of America,7.64,1902,4
USA.2593214,Alabama,16.59,1902,4
USA.2593215,Alaska,-7.96,1902,4
USA.2593216,Arizona,14.26,1902,4
USA.2593217,Arkansas,16.43,1902,4
USA.2593218,California,10.95,1902,4
USA.2593219,Colorado,6.15,1902,4
USA.2593220,Connecticut,7.6,1902,4
USA.2593221,Delaware,11.0,1902,4
USA.2593222,District of Columbia,11.67,1902,4
USA.2593223,Florida,20.03,1902,4
USA.2593224,Georgia,16.68,1902,4
USA.2593225,Hawaii,17.58,1902,4
USA.2593226,Idaho,4.9,1902,4
USA.2593227,Illinois,10.22,1902,4
USA.2593228,Indiana,9.91,1902,4
USA.2593229,Iowa,8.56,1902,4
USA.2593230,Kansas,12.38,1902,4
USA.2593231,Kentucky,11.87,1902,4
USA.2593232,Louisiana,19.31,1902,4
USA.2593233,Maine,4.57,1902,4
USA.2593234,Maryland,10.84,1902,4
USA.2593235,Massachusetts,7.27,1902,4
USA.2593236,Michigan,5.76,1902,4
USA.2593237,Minnesota,4.68,1902,4
USA.2593238,Mississippi,17.66,1902,4
USA.2593239,Missouri,11.98,1902,4
USA.2593240,Montana,4.68,1902,4
USA.2593241,Nebraska,8.9,1902,4
USA.2593242,Nevada,7.82,1902,4
USA.2593243,New Hampshire,5.65,1902,4
USA.2593244,New Jersey,9.68,1902,4
USA.2593245,New Mexico,12.74,1902,4
USA.2593246,New York,6.57,1902,4
USA.2593247,North Carolina,13.04,1902,4
USA.2593248,North Dakota,4.35,1902,4
USA.2593249,Ohio,8.73,1902,4
USA.2593250,Oklahoma,16.05,1902,4
USA.2593251,Oregon,5.55,1902,4
USA.2593252,Pennsylvania,8.11,1902,4
USA.2593253,Rhode Island,7.76,1902,4
USA.2593254,South Carolina,15.5,1902,4
USA.2593255,South Dakota,6.32,1902,4
USA.2593256,Tennessee,13.34,1902,4
USA.2593257,Texas,20.35,1902,4
USA.2593258,Utah,8.05,1902,4
USA.2593259,Vermont,5.74,1902,4
USA.2593260,Virginia,11.21,1902,4
USA.2593261,Washington,6.03,1902,4
USA.2593262,West Virginia,9.12,1902,4
USA.2593263,Wisconsin,5.9,1902,4
USA.2593264,Wyoming,3.94,1902,4
USA,United States of America,14.35,1902,5
USA.2593214,Alabama,24.06,1902,5
USA.2593215,Alaska,2.2,1902,5
USA.2593216,Arizona,17.51,1902,5
USA.2593217,Arkansas,23.08,1902,5
USA.2593218,California,14.11,1902,5
USA.2593219,Colorado,11.86,1902,5
USA.2593220,Connecticut,13.19,1902,5
USA.2593221,Delaware,17.15,1902,5
USA.2593222,District of Columbia,18.36,1902,5
USA.2593223,Florida,25.27,1902,5
USA.2593224,Georgia,24.3,1902,5
USA.2593225,Hawaii,18.41,1902,5
USA.2593226,Idaho,10.01,1902,5
USA.2593227,Illinois,19.44,1902,5
USA.2593228,Indiana,18.72,1902,5
USA.2593229,Iowa,17.39,1902,5
USA.2593230,Kansas,19.71,1902,5
USA.2593231,Kentucky,20.73,1902,5
USA.2593232,Louisiana,24.78,1902,5
USA.2593233,Maine,9.41,1902,5
USA.2593234,Maryland,17.42,1902,5
USA.2593235,Massachusetts,12.62,1902,5
USA.2593236,Michigan,12.52,1902,5
USA.2593237,Minnesota,13.45,1902,5
USA.2593238,Mississippi,24.45,1902,5
USA.2593239,Missouri,20.63,1902,5
USA.2593240,Montana,11.48,1902,5
USA.2593241,Nebraska,16.55,1902,5
USA.2593242,Nevada,12.09,1902,5
USA.2593243,New Hampshire,10.68,1902,5
USA.2593244,New Jersey,15.21,1902,5
USA.2593245,New Mexico,16.54,1902,5
USA.2593246,New York,11.57,1902,5
USA.2593247,North Carolina,20.66,1902,5
USA.2593248,North Dakota,12.9,1902,5
USA.2593249,Ohio,17.02,1902,5
USA.2593250,Oklahoma,21.5,1902,5
USA.2593251,Oregon,9.63,1902,5
USA.2593252,Pennsylvania,14.64,1902,5
USA.2593253,Rhode Island,12.96,1902,5
USA.2593254,South Carolina,23.11,1902,5
USA.2593255,South Dakota,14.88,1902,5
USA.2593256,Tennessee,21.62,1902,5
USA.2593257,Texas,24.41,1902,5
USA.2593258,Utah,12.56,1902,5
USA.2593259,Vermont,10.23,1902,5
USA.2593260,Virginia,18.95,1902,5
USA.2593261,Washington,10.62,1902,5
USA.2593262,West Virginia,17.62,1902,5
USA.2593263,Wisconsin,13.71,1902,5
USA.2593264,Wyoming,10.84,1902,5
USA,United States of America,18.2,1902,6
USA.2593214,Alabama,27.25,1902,6
USA.2593215,Alaska,8.93,1902,6
USA.2593216,Arizona,23.7,1902,6
USA.2593217,Arkansas,25.52,1902,6
USA.2593218,California,20.25,1902,6
USA.2593219,Colorado,16.23,1902,6
USA.2593220,Connecticut,16.96,1902,6
USA.2593221,Delaware,21.41,1902,6
USA.2593222,District of Columbia,22.42,1902,6
USA.2593223,Florida,27.12,1902,6
USA.2593224,Georgia,26.77,1902,6
USA.2593225,Hawaii,19.62,1902,6
USA.2593226,Idaho,13.84,1902,6
USA.2593227,Illinois,20.81,1902,6
USA.2593228,Indiana,20.64,1902,6
USA.2593229,Iowa,18.24,1902,6
USA.2593230,Kansas,21.41,1902,6
USA.2593231,Kentucky,22.71,1902,6
USA.2593232,Louisiana,27.3,1902,6
USA.2593233,Maine,13.71,1902,6
USA.2593234,Maryland,21.3,1902,6
USA.2593235,Massachusetts,16.43,1902,6
USA.2593236,Michigan,15.13,1902,6
USA.2593237,Minnesota,15.44,1902,6
USA.2593238,Mississippi,27.37,1902,6
USA.2593239,Missouri,21.74,1902,6
USA.2593240,Montana,13.27,1902,6
USA.2593241,Nebraska,18.41,1902,6
USA.2593242,Nevada,18.6,1902,6
USA.2593243,New Hampshire,14.57,1902,6
USA.2593244,New Jersey,19.4,1902,6
USA.2593245,New Mexico,21.82,1902,6
USA.2593246,New York,15.24,1902,6
USA.2593247,North Carolina,23.57,1902,6
USA.2593248,North Dakota,14.28,1902,6
USA.2593249,Ohio,19.36,1902,6
USA.2593250,Oklahoma,25.0,1902,6
USA.2593251,Oregon,13.18,1902,6
USA.2593252,Pennsylvania,17.95,1902,6
USA.2593253,Rhode Island,16.93,1902,6
USA.2593254,South Carolina,25.69,1902,6
USA.2593255,South Dakota,16.42,1902,6
USA.2593256,Tennessee,24.0,1902,6
USA.2593257,Texas,27.83,1902,6
USA.2593258,Utah,18.41,1902,6
USA.2593259,Vermont,14.28,1902,6
USA.2593260,Virginia,21.6,1902,6
USA.2593261,Washington,12.91,1902,6
USA.2593262,West Virginia,19.16,1902,6
USA.2593263,Wisconsin,16.1,1902,6
USA.2593264,Wyoming,14.7,1902,6
USA,United States of America,20.5,1902,7
USA.2593214,Alabama,28.1,1902,7
USA.2593215,Alaska,11.47,1902,7
USA.2593216,Arizona,24.87,1902,7
USA.2593217,Arkansas,26.51,1902,7
USA.2593218,California,22.21,1902,7
USA.2593219,Colorado,17.31,1902,7
USA.2593220,Connecticut,19.45,1902,7
USA.2593221,Delaware,24.33,1902,7
USA.2593222,District of Columbia,25.32,1902,7
USA.2593223,Florida,27.75,1902,7
USA.2593224,Georgia,28.1,1902,7
USA.2593225,Hawaii,20.52,1902,7
USA.2593226,Idaho,16.13,1902,7
USA.2593227,Illinois,24.47,1902,7
USA.2593228,Indiana,24.11,1902,7
USA.2593229,Iowa,22.66,1902,7
USA.2593230,Kansas,24.63,1902,7
USA.2593231,Kentucky,25.4,1902,7
USA.2593232,Louisiana,27.76,1902,7
USA.2593233,Maine,17.16,1902,7
USA.2593234,Maryland,24.33,1902,7
USA.2593235,Massachusetts,18.7,1902,7
USA.2593236,Michigan,20.4,1902,7
USA.2593237,Minnesota,20.17,1902,7
USA.2593238,Mississippi,27.86,1902,7
USA.2593239,Missouri,24.98,1902,7
USA.2593240,Montana,17.24,1902,7
USA.2593241,Nebraska,21.92,1902,7
USA.2593242,Nevada,20.7,1902,7
USA.2593243,New Hampshire,17.41,1902,7
USA.2593244,New Jersey,22.44,1902,7
USA.2593245,New Mexico,21.53,1902,7
USA.2593246,New York,19.16,1902,7
USA.2593247,North Carolina,25.93,1902,7
USA.2593248,North Dakota,19.41,1902,7
USA.2593249,Ohio,23.41,1902,7
USA.2593250,Oklahoma,26.38,1902,7
USA.2593251,Oregon,15.45,1902,7
USA.2593252,Pennsylvania,21.58,1902,7
USA.2593253,Rhode Island,19.17,1902,7
USA.2593254,South Carolina,27.56,1902,7
USA.2593255,South Dakota,21.4,1902,7
USA.2593256,Tennessee,25.96,1902,7
USA.2593257,Texas,27.14,1902,7
USA.2593258,Utah,19.52,1902,7
USA.2593259,Vermont,17.63,1902,7
USA.2593260,Virginia,24.6,1902,7
USA.2593261,Washington,15.5,1902,7
USA.2593262,West Virginia,22.67,1902,7
USA.2593263,Wisconsin,20.8,1902,7
USA.2593264,Wyoming,16.73,1902,7
USA,United States of America,19.81,1902,8
USA.2593214,Alabama,27.79,1902,8
USA.2593215,Alaska,9.18,1902,8
USA.2593216,Arizona,24.31,1902,8
USA.2593217,Arkansas,26.85,1902,8
USA.2593218,California,21.74,1902,8
USA.2593219,Colorado,18.3,1902,8
USA.2593220,Connecticut,18.8,1902,8
USA.2593221,Delaware,22.45,1902,8
USA.2593222,District of Columbia,22.73,1902,8
USA.2593223,Florida,27.67,1902,8
USA.2593224,Georgia,27.15,1902,8
USA.2593225,Hawaii,20.81,1902,8
USA.2593226,Idaho,16.66,1902,8
USA.2593227,Illinois,22.1,1902,8
USA.2593228,Indiana,21.57,1902,8
USA.2593229,Iowa,20.43,1902,8
USA.2593230,Kansas,25.31,1902,8
USA.2593231,Kentucky,23.95,1902,8
USA.2593232,Louisiana,28.67,1902,8
USA.2593233,Maine,16.16,1902,8
USA.2593234,Maryland,22.01,1902,8
USA.2593235,Massachusetts,17.96,1902,8
USA.2593236,Michigan,17.26,1902,8
USA.2593237,Minnesota,17.53,1902,8
USA.2593238,Mississippi,28.08,1902,8
USA.2593239,Missouri,23.98,1902,8
USA.2593240,Montana,17.43,1902,8
USA.2593241,Nebraska,21.68,1902,8
USA.2593242,Nevada,20.55,1902,8
USA.2593243,New Hampshire,16.24,1902,8
USA.2593244,New Jersey,20.97,1902,8
USA.2593245,New Mexico,21.51,1902,8
USA.2593246,New York,17.31,1902,8
USA.2593247,North Carolina,24.15,1902,8
USA.2593248,North Dakota,17.86,1902,8
USA.2593249,Ohio,20.44,1902,8
USA.2593250,Oklahoma,28.3,1902,8
USA.2593251,Oregon,16.27,1902,8
USA.2593252,Pennsylvania,19.17,1902,8
USA.2593253,Rhode Island,18.96,1902,8
USA.2593254,South Carolina,25.88,1902,8
USA.2593255,South Dakota,19.94,1902,8
USA.2593256,Tennessee,24.98,1902,8
USA.2593257,Texas,28.84,1902,8
USA.2593258,Utah,19.8,1902,8
USA.2593259,Vermont,15.97,1902,8
USA.2593260,Virginia,22.46,1902,8
USA.2593261,Washington,16.09,1902,8
USA.2593262,West Virginia,20.68,1902,8
USA.2593263,Wisconsin,17.78,1902,8
USA.2593264,Wyoming,17.4,1902,8
USA,United States of America,14.98,1902,9
USA.2593214,Alabama,22.96,1902,9
USA.2593215,Alaska,3.83,1902,9
USA.2593216,Arizona,20.95,1902,9
USA.2593217,Arkansas,20.19,1902,9
USA.2593218,California,20.16,1902,9
USA.2593219,Colorado,12.46,1902,9
USA.2593220,Connecticut,16.05,1902,9
USA.2593221,Delaware,19.57,1902,9
USA.2593222,District of Columbia,19.53,1902,9
USA.2593223,Florida,26.01,1902,9
USA.2593224,Georgia,23.13,1902,9
USA.2593225,Hawaii,20.1,1902,9
USA.2593226,Idaho,11.97,1902,9
USA.2593227,Illinois,16.97,1902,9
USA.2593228,Indiana,17.26,1902,9
USA.2593229,Iowa,14.77,1902,9
USA.2593230,Kansas,17.44,1902,9
USA.2593231,Kentucky,19.48,1902,9
USA.2593232,Louisiana,24.24,1902,9
USA.2593233,Maine,13.38,1902,9
USA.2593234,Maryland,19.0,1902,9
USA.2593235,Massachusetts,15.4,1902,9
USA.2593236,Michigan,13.77,1902,9
USA.2593237,Minnesota,11.8,1902,9
USA.2593238,Mississippi,22.92,1902,9
USA.2593239,Missouri,17.08,1902,9
USA.2593240,Montana,11.46,1902,9
USA.2593241,Nebraska,14.75,1902,9
USA.2593242,Nevada,16.38,1902,9
USA.2593243,New Hampshire,13.82,1902,9
USA.2593244,New Jersey,17.79,1902,9
USA.2593245,New Mexico,17.28,1902,9
USA.2593246,New York,14.99,1902,9
USA.2593247,North Carolina,20.34,1902,9
USA.2593248,North Dakota,11.8,1902,9
USA.2593249,Ohio,17.55,1902,9
USA.2593250,Oklahoma,19.88,1902,9
USA.2593251,Oregon,12.8,1902,9
USA.2593252,Pennsylvania,16.29,1902,9
USA.2593253,Rhode Island,16.48,1902,9
USA.2593254,South Carolina,22.08,1902,9
USA.2593255,South Dakota,13.89,1902,9
USA.2593256,Tennessee,19.78,1902,9
USA.2593257,Texas,23.68,1902,9
USA.2593258,Utah,14.66,1902,9
USA.2593259,Vermont,13.75,1902,9
USA.2593260,Virginia,18.77,1902,9
USA.2593261,Washington,12.23,1902,9
USA.2593262,West Virginia,17.56,1902,9
USA.2593263,Wisconsin,13.25,1902,9
USA.2593264,Wyoming,11.06,1902,9
USA,United States of America,9.94,1902,10
USA.2593214,Alabama,17.4,1902,10
USA.2593215,Alaska,-3.77,1902,10
USA.2593216,Arizona,15.54,1902,10
USA.2593217,Arkansas,16.9,1902,10
USA.2593218,California,14.09,1902,10
USA.2593219,Colorado,7.88,1902,10
USA.2593220,Connecticut,10.46,1902,10
USA.2593221,Delaware,14.89,1902,10
USA.2593222,District of Columbia,14.8,1902,10
USA.2593223,Florida,23.14,1902,10
USA.2593224,Georgia,18.52,1902,10
USA.2593225,Hawaii,19.46,1902,10
USA.2593226,Idaho,7.05,1902,10
USA.2593227,Illinois,13.79,1902,10
USA.2593228,Indiana,13.26,1902,10
USA.2593229,Iowa,11.51,1902,10
USA.2593230,Kansas,14.39,1902,10
USA.2593231,Kentucky,15.38,1902,10
USA.2593232,Louisiana,19.27,1902,10
USA.2593233,Maine,6.43,1902,10
USA.2593234,Maryland,14.21,1902,10
USA.2593235,Massachusetts,9.77,1902,10
USA.2593236,Michigan,8.55,1902,10
USA.2593237,Minnesota,7.18,1902,10
USA.2593238,Mississippi,17.94,1902,10
USA.2593239,Missouri,14.9,1902,10
USA.2593240,Montana,7.47,1902,10
USA.2593241,Nebraska,11.16,1902,10
USA.2593242,Nevada,10.18,1902,10
USA.2593243,New Hampshire,7.21,1902,10
USA.2593244,New Jersey,12.79,1902,10
USA.2593245,New Mexico,12.52,1902,10
USA.2593246,New York,8.3,1902,10
USA.2593247,North Carolina,16.2,1902,10
USA.2593248,North Dakota,6.11,1902,10
USA.2593249,Ohio,12.58,1902,10
USA.2593250,Oklahoma,16.84,1902,10
USA.2593251,Oregon,8.76,1902,10
USA.2593252,Pennsylvania,11.05,1902,10
USA.2593253,Rhode Island,10.95,1902,10
USA.2593254,South Carolina,18.11,1902,10
USA.2593255,South Dakota,9.29,1902,10
USA.2593256,Tennessee,15.45,1902,10
USA.2593257,Texas,19.45,1902,10
USA.2593258,Utah,9.23,1902,10
USA.2593259,Vermont,6.44,1902,10
USA.2593260,Virginia,14.39,1902,10
USA.2593261,Washington,9.06,1902,10
USA.2593262,West Virginia,12.93,1902,10
USA.2593263,Wisconsin,8.62,1902,10
USA.2593264,Wyoming,6.66,1902,10
USA,United States of America,3.23,1902,11
USA.2593214,Alabama,14.28,1902,11
USA.2593215,Alaska,-14.89,1902,11
USA.2593216,Arizona,7.68,1902,11
USA.2593217,Arkansas,13.14,1902,11
USA.2593218,California,8.04,1902,11
USA.2593219,Colorado,0.61,1902,11
USA.2593220,Connecticut,6.24,1902,11
USA.2593221,Delaware,11.03,1902,11
USA.2593222,District of Columbia,11.07,1902,11
USA.2593223,Florida,20.01,1902,11
USA.2593224,Georgia,15.27,1902,11
USA.2593225,Hawaii,18.53,1902,11
USA.2593226,Idaho,-0.55,1902,11
USA.2593227,Illinois,8.93,1902,11
USA.2593228,Indiana,9.28,1902,11
USA.2593229,Iowa,4.66,1902,11
USA.2593230,Kansas,6.92,1902,11
USA.2593231,Kentucky,11.5,1902,11
USA.2593232,Louisiana,17.16,1902,11
USA.2593233,Maine,1.41,1902,11
USA.2593234,Maryland,10.54,1902,11
USA.2593235,Massachusetts,5.56,1902,11
USA.2593236,Michigan,4.98,1902,11
USA.2593237,Minnesota,-0.59,1902,11
USA.2593238,Mississippi,15.28,1902,11
USA.2593239,Missouri,9.64,1902,11
USA.2593240,Montana,-1.71,1902,11
USA.2593241,Nebraska,2.97,1902,11
USA.2593242,Nevada,2.89,1902,11
USA.2593243,New Hampshire,3.05,1902,11
USA.2593244,New Jersey,9.02,1902,11
USA.2593245,New Mexico,5.56,1902,11
USA.2593246,New York,5.01,1902,11
USA.2593247,North Carolina,12.72,1902,11
USA.2593248,North Dakota,-2.84,1902,11
USA.2593249,Ohio,8.86,1902,11
USA.2593250,Oklahoma,11.48,1902,11
USA.2593251,Oregon,2.54,1902,11
USA.2593252,Pennsylvania,7.55,1902,11
USA.2593253,Rhode Island,6.83,1902,11
USA.2593254,South Carolina,14.66,1902,11
USA.2593255,South Dakota,0.7,1902,11
USA.2593256,Tennessee,11.97,1902,11
USA.2593257,Texas,15.23,1902,11
USA.2593258,Utah,1.73,1902,11
USA.2593259,Vermont,2.75,1902,11
USA.2593260,Virginia,10.78,1902,11
USA.2593261,Washington,1.82,1902,11
USA.2593262,West Virginia,9.43,1902,11
USA.2593263,Wisconsin,3.13,1902,11
USA.2593264,Wyoming,-0.93,1902,11
USA,United States of America,-3.99,1902,12
USA.2593214,Alabama,7.76,1902,12
USA.2593215,Alaska,-22.45,1902,12
USA.2593216,Arizona,3.95,1902,12
USA.2593217,Arkansas,4.49,1902,12
USA.2593218,California,5.57,1902,12
USA.2593219,Colorado,-5.27,1902,12
USA.2593220,Connecticut,-3.69,1902,12
USA.2593221,Delaware,1.89,1902,12
USA.2593222,District of Columbia,1.66,1902,12
USA.2593223,Florida,15.46,1902,12
USA.2593224,Georgia,8.93,1902,12
USA.2593225,Hawaii,17.8,1902,12
USA.2593226,Idaho,-4.45,1902,12
USA.2593227,Illinois,-2.28,1902,12
USA.2593228,Indiana,-1.66,1902,12
USA.2593229,Iowa,-7.15,1902,12
USA.2593230,Kansas,-2.68,1902,12
USA.2593231,Kentucky,2.15,1902,12
USA.2593232,Louisiana,9.91,1902,12
USA.2593233,Maine,-9.55,1902,12
USA.2593234,Maryland,0.98,1902,12
USA.2593235,Massachusetts,-4.63,1902,12
USA.2593236,Michigan,-5.25,1902,12
USA.2593237,Minnesota,-11.95,1902,12
USA.2593238,Mississippi,7.94,1902,12
USA.2593239,Missouri,-0.87,1902,12
USA.2593240,Montana,-8.25,1902,12
USA.2593241,Nebraska,-6.62,1902,12
USA.2593242,Nevada,0.23,1902,12
USA.2593243,New Hampshire,-7.79,1902,12
USA.2593244,New Jersey,-0.71,1902,12
USA.2593245,New Mexico,1.23,1902,12
USA.2593246,New York,-6.03,1902,12
USA.2593247,North Carolina,5.41,1902,12
USA.2593248,North Dakota,-14.12,1902,12
USA.2593249,Ohio,-1.75,1902,12
USA.2593250,Oklahoma,2.28,1902,12
USA.2593251,Oregon,-0.51,1902,12
USA.2593252,Pennsylvania,-2.9,1902,12
USA.2593253,Rhode Island,-2.84,1902,12
USA.2593254,South Carolina,7.93,1902,12
USA.2593255,South Dakota,-9.93,1902,12
USA.2593256,Tennessee,3.85,1902,12
USA.2593257,Texas,8.45,1902,12
USA.2593258,Utah,-3.39,1902,12
USA.2593259,Vermont,-8.58,1902,12
USA.2593260,Virginia,2.41,1902,12
USA.2593261,Washington,-1.56,1902,12
USA.2593262,West Virginia,0.38,1902,12
USA.2593263,Wisconsin,-8.38,1902,12
USA.2593264,Wyoming,-6.49,1902,12
USA,United States of America,-3.89,1903,1
USA.2593214,Alabama,6.88,1903,1
USA.2593215,Alaska,-22.05,1903,1
USA.2593216,Arizona,4.34,1903,1
USA.2593217,Arkansas,4.57,1903,1
USA.2593218,California,5.14,1903,1
USA.2593219,Colorado,-4.82,1903,1
USA.2593220,Connecticut,-3.76,1903,1
USA.2593221,Delaware,0.83,1903,1
USA.2593222,District of Columbia,0.83,1903,1
USA.2593223,Florida,14.25,1903,1
USA.2593224,Georgia,7.23,1903,1
USA.2593225,Hawaii,17.16,1903,1
USA.2593226,Idaho,-4.68,1903,1
USA.2593227,Illinois,-3.16,1903,1
USA.2593228,Indiana,-3.0,1903,1
USA.2593229,Iowa,-5.78,1903,1
USA.2593230,Kansas,-0.31,1903,1
USA.2593231,Kentucky,0.82,1903,1
USA.2593232,Louisiana,8.78,1903,1
USA.2593233,Maine,-10.13,1903,1
USA.2593234,Maryland,0.11,1903,1
USA.2593235,Massachusetts,-4.45,1903,1
USA.2593236,Michigan,-7.21,1903,1
USA.2593237,Minnesota,-13.15,1903,1
USA.2593238,Mississippi,7.04,1903,1
USA.2593239,Missouri,-0.67,1903,1
USA.2593240,Montana,-5.61,1903,1
USA.2593241,Nebraska,-3.54,1903,1
USA.2593242,Nevada,-0.31,1903,1
USA.2593243,New Hampshire,-7.99,1903,1
USA.2593244,New Jersey,-1.45,1903,1
USA.2593245,New Mexico,1.35,1903,1
USA.2593246,New York,-6.45,1903,1
USA.2593247,North Carolina,4.41,1903,1
USA.2593248,North Dakota,-12.48,1903,1
USA.2593249,Ohio,-3.2,1903,1
USA.2593250,Oklahoma,3.4,1903,1
USA.2593251,Oregon,-0.11,1903,1
USA.2593252,Pennsylvania,-3.74,1903,1
USA.2593253,Rhode Island,-2.85,1903,1
USA.2593254,South Carolina,6.27,1903,1
USA.2593255,South Dakota,-7.76,1903,1
USA.2593256,Tennessee,3.02,1903,1
USA.2593257,Texas,7.97,1903,1
USA.2593258,Utah,-3.65,1903,1
USA.2593259,Vermont,-8.61,1903,1
USA.2593260,Virginia,1.26,1903,1
USA.2593261,Washington,-0.71,1903,1
