code,state,value,year,month
USA.2593243,New Hampshire,92.78,2007,3
USA.2593244,New Jersey,118.29,2007,3
USA.2593245,New Mexico,25.94,2007,3
USA.2593246,New York,99.39,2007,3
USA.2593247,North Carolina,75.17,2007,3
USA.2593248,North Dakota,39.01,2007,3
USA.2593249,Ohio,102.57,2007,3
USA.2593250,Oklahoma,101.27,2007,3
USA.2593251,Oregon,48.65,2007,3
USA.2593252,Pennsylvania,103.33,2007,3
USA.2593253,Rhode Island,144.91,2007,3
USA.2593254,South Carolina,69.64,2007,3
USA.2593255,South Dakota,47.72,2007,3
USA.2593256,Tennessee,59.13,2007,3
USA.2593257,Texas,92.44,2007,3
USA.2593258,Utah,18.66,2007,3
USA.2593259,Vermont,87.38,2007,3
USA.2593260,Virginia,93.25,2007,3
USA.2593261,Washington,121.99,2007,3
USA.2593262,West Virginia,105.39,2007,3
USA.2593263,Wisconsin,59.21,2007,3
USA.2593264,Wyoming,30.4,2007,3
USA,United States of America,55.36,2007,4
USA.2593214,Alabama,96.33,2007,4
USA.2593215,Alaska,20.82,2007,4
USA.2593216,Arizona,7.5,2007,4
USA.2593217,Arkansas,108.84,2007,4
USA.2593218,California,32.37,2007,4
USA.2593219,Colorado,43.11,2007,4
USA.2593220,Connecticut,211.24,2007,4
USA.2593221,Delaware,133.03,2007,4
USA.2593222,District of Columbia,101.52,2007,4
USA.2593223,Florida,74.91,2007,4
USA.2593224,Georgia,47.57,2007,4
USA.2593225,Hawaii,82.63,2007,4
USA.2593226,Idaho,30.06,2007,4
USA.2593227,Illinois,90.58,2007,4
USA.2593228,Indiana,106.85,2007,4
USA.2593229,Iowa,112.56,2007,4
USA.2593230,Kansas,74.58,2007,4
USA.2593231,Kentucky,99.69,2007,4
USA.2593232,Louisiana,109.23,2007,4
USA.2593233,Maine,148.65,2007,4
USA.2593234,Maryland,113.44,2007,4
USA.2593235,Massachusetts,181.85,2007,4
USA.2593236,Michigan,81.85,2007,4
USA.2593237,Minnesota,60.56,2007,4
USA.2593238,Mississippi,96.68,2007,4
USA.2593239,Missouri,101.07,2007,4
USA.2593240,Montana,42.63,2007,4
USA.2593241,Nebraska,86.95,2007,4
USA.2593242,Nevada,20.61,2007,4
USA.2593243,New Hampshire,147.05,2007,4
USA.2593244,New Jersey,218.98,2007,4
USA.2593245,New Mexico,20.85,2007,4
USA.2593246,New York,125.18,2007,4
USA.2593247,North Carolina,76.43,2007,4
USA.2593248,North Dakota,23.43,2007,4
USA.2593249,Ohio,89.11,2007,4
USA.2593250,Oklahoma,75.1,2007,4
USA.2593251,Oregon,44.79,2007,4
USA.2593252,Pennsylvania,113.9,2007,4
USA.2593253,Rhode Island,196.47,2007,4
USA.2593254,South Carolina,61.55,2007,4
USA.2593255,South Dakota,52.01,2007,4
USA.2593256,Tennessee,90.75,2007,4
USA.2593257,Texas,55.23,2007,4
USA.2593258,Utah,17.47,2007,4
USA.2593259,Vermont,123.53,2007,4
USA.2593260,Virginia,100.44,2007,4
USA.2593261,Washington,49.02,2007,4
USA.2593262,West Virginia,114.94,2007,4
USA.2593263,Wisconsin,67.09,2007,4
USA.2593264,Wyoming,27.83,2007,4
USA,United States of America,61.1,2007,5
USA.2593214,Alabama,25.58,2007,5
USA.2593215,Alaska,24.81,2007,5
USA.2593216,Arizona,6.67,2007,5
USA.2593217,Arkansas,105.75,2007,5
USA.2593218,California,9.77,2007,5
USA.2593219,Colorado,46.36,2007,5
USA.2593220,Connecticut,50.62,2007,5
USA.2593221,Delaware,32.98,2007,5
USA.2593222,District of Columbia,31.32,2007,5
USA.2593223,Florida,39.52,2007,5
USA.2593224,Georgia,19.16,2007,5
USA.2593225,Hawaii,29.28,2007,5
USA.2593226,Idaho,25.93,2007,5
USA.2593227,Illinois,59.54,2007,5
USA.2593228,Indiana,45.56,2007,5
USA.2593229,Iowa,123.57,2007,5
USA.2593230,Kansas,149.98,2007,5
USA.2593231,Kentucky,49.93,2007,5
USA.2593232,Louisiana,116.52,2007,5
USA.2593233,Maine,82.08,2007,5
USA.2593234,Maryland,34.25,2007,5
USA.2593235,Massachusetts,80.98,2007,5
USA.2593236,Michigan,55.12,2007,5
USA.2593237,Minnesota,80.36,2007,5
USA.2593238,Mississippi,64.17,2007,5
USA.2593239,Missouri,128.12,2007,5
USA.2593240,Montana,89.49,2007,5
USA.2593241,Nebraska,138.13,2007,5
USA.2593242,Nevada,6.96,2007,5
USA.2593243,New Hampshire,84.09,2007,5
USA.2593244,New Jersey,45.26,2007,5
USA.2593245,New Mexico,49.51,2007,5
USA.2593246,New York,51.72,2007,5
USA.2593247,North Carolina,43.27,2007,5
USA.2593248,North Dakota,119.1,2007,5
USA.2593249,Ohio,43.05,2007,5
USA.2593250,Oklahoma,178.55,2007,5
USA.2593251,Oregon,22.23,2007,5
USA.2593252,Pennsylvania,46.5,2007,5
USA.2593253,Rhode Island,74.67,2007,5
USA.2593254,South Carolina,34.08,2007,5
USA.2593255,South Dakota,118.06,2007,5
USA.2593256,Tennessee,46.91,2007,5
USA.2593257,Texas,137.52,2007,5
USA.2593258,Utah,15.0,2007,5
USA.2593259,Vermont,75.01,2007,5
USA.2593260,Virginia,53.74,2007,5
USA.2593261,Washington,36.58,2007,5
USA.2593262,West Virginia,53.07,2007,5
USA.2593263,Wisconsin,62.83,2007,5
USA.2593264,Wyoming,43.29,2007,5
USA,United States of America,67.01,2007,6
USA.2593214,Alabama,78.47,2007,6
USA.2593215,Alaska,42.78,2007,6
USA.2593216,Arizona,2.06,2007,6
USA.2593217,Arkansas,91.76,2007,6
USA.2593218,California,2.76,2007,6
USA.2593219,Colorado,29.05,2007,6
USA.2593220,Connecticut,79.09,2007,6
USA.2593221,Delaware,68.96,2007,6
USA.2593222,District of Columbia,56.3,2007,6
USA.2593223,Florida,164.61,2007,6
USA.2593224,Georgia,106.61,2007,6
USA.2593225,Hawaii,70.88,2007,6
USA.2593226,Idaho,28.06,2007,6
USA.2593227,Illinois,110.1,2007,6
USA.2593228,Indiana,90.37,2007,6
USA.2593229,Iowa,92.43,2007,6
USA.2593230,Kansas,133.45,2007,6
USA.2593231,Kentucky,77.25,2007,6
USA.2593232,Louisiana,120.0,2007,6
USA.2593233,Maine,76.68,2007,6
USA.2593234,Maryland,70.2,2007,6
USA.2593235,Massachusetts,73.31,2007,6
USA.2593236,Michigan,61.79,2007,6
USA.2593237,Minnesota,93.94,2007,6
USA.2593238,Mississippi,82.67,2007,6
USA.2593239,Missouri,127.37,2007,6
USA.2593240,Montana,50.89,2007,6
USA.2593241,Nebraska,65.96,2007,6
USA.2593242,Nevada,5.96,2007,6
USA.2593243,New Hampshire,79.06,2007,6
USA.2593244,New Jersey,103.89,2007,6
USA.2593245,New Mexico,25.38,2007,6
USA.2593246,New York,65.1,2007,6
USA.2593247,North Carolina,107.06,2007,6
USA.2593248,North Dakota,105.37,2007,6
USA.2593249,Ohio,71.66,2007,6
USA.2593250,Oklahoma,213.94,2007,6
USA.2593251,Oregon,28.32,2007,6
USA.2593252,Pennsylvania,93.51,2007,6
USA.2593253,Rhode Island,64.17,2007,6
USA.2593254,South Carolina,108.68,2007,6
USA.2593255,South Dakota,82.75,2007,6
USA.2593256,Tennessee,73.7,2007,6
USA.2593257,Texas,124.63,2007,6
USA.2593258,Utah,10.27,2007,6
USA.2593259,Vermont,83.26,2007,6
USA.2593260,Virginia,96.12,2007,6
USA.2593261,Washington,43.29,2007,6
USA.2593262,West Virginia,90.14,2007,6
USA.2593263,Wisconsin,77.06,2007,6
USA.2593264,Wyoming,23.63,2007,6
USA,United States of America,69.96,2007,7
USA.2593214,Alabama,127.46,2007,7
USA.2593215,Alaska,67.85,2007,7
USA.2593216,Arizona,58.17,2007,7
USA.2593217,Arkansas,131.4,2007,7
USA.2593218,California,6.78,2007,7
USA.2593219,Colorado,48.48,2007,7
USA.2593220,Connecticut,115.15,2007,7
USA.2593221,Delaware,54.49,2007,7
USA.2593222,District of Columbia,49.4,2007,7
USA.2593223,Florida,202.82,2007,7
USA.2593224,Georgia,130.08,2007,7
USA.2593225,Hawaii,69.32,2007,7
USA.2593226,Idaho,9.94,2007,7
USA.2593227,Illinois,86.74,2007,7
USA.2593228,Indiana,82.95,2007,7
USA.2593229,Iowa,85.09,2007,7
USA.2593230,Kansas,94.04,2007,7
USA.2593231,Kentucky,102.69,2007,7
USA.2593232,Louisiana,190.1,2007,7
USA.2593233,Maine,86.38,2007,7
USA.2593234,Maryland,57.21,2007,7
USA.2593235,Massachusetts,115.66,2007,7
USA.2593236,Michigan,60.88,2007,7
USA.2593237,Minnesota,63.0,2007,7
USA.2593238,Mississippi,169.68,2007,7
USA.2593239,Missouri,66.88,2007,7
USA.2593240,Montana,19.86,2007,7
USA.2593241,Nebraska,61.56,2007,7
USA.2593242,Nevada,9.25,2007,7
USA.2593243,New Hampshire,129.29,2007,7
USA.2593244,New Jersey,105.28,2007,7
USA.2593245,New Mexico,58.04,2007,7
USA.2593246,New York,117.11,2007,7
USA.2593247,North Carolina,91.28,2007,7
USA.2593248,North Dakota,41.12,2007,7
USA.2593249,Ohio,95.32,2007,7
USA.2593250,Oklahoma,121.81,2007,7
USA.2593251,Oregon,13.31,2007,7
USA.2593252,Pennsylvania,87.3,2007,7
USA.2593253,Rhode Island,97.16,2007,7
USA.2593254,South Carolina,88.79,2007,7
USA.2593255,South Dakota,22.82,2007,7
USA.2593256,Tennessee,100.08,2007,7
USA.2593257,Texas,111.13,2007,7
USA.2593258,Utah,20.82,2007,7
USA.2593259,Vermont,138.31,2007,7
USA.2593260,Virginia,77.5,2007,7
USA.2593261,Washington,27.14,2007,7
USA.2593262,West Virginia,127.13,2007,7
USA.2593263,Wisconsin,78.87,2007,7
USA.2593264,Wyoming,29.66,2007,7
USA,United States of America,63.5,2007,8
USA.2593214,Alabama,67.12,2007,8
USA.2593215,Alaska,61.48,2007,8
USA.2593216,Arizona,48.6,2007,8
USA.2593217,Arkansas,26.56,2007,8
USA.2593218,California,4.28,2007,8
USA.2593219,Colorado,60.89,2007,8
USA.2593220,Connecticut,71.81,2007,8
USA.2593221,Delaware,97.81,2007,8
USA.2593222,District of Columbia,89.85,2007,8
USA.2593223,Florida,131.97,2007,8
USA.2593224,Georgia,103.46,2007,8
USA.2593225,Hawaii,75.49,2007,8
USA.2593226,Idaho,10.59,2007,8
USA.2593227,Illinois,103.54,2007,8
USA.2593228,Indiana,106.52,2007,8
USA.2593229,Iowa,231.97,2007,8
USA.2593230,Kansas,73.03,2007,8
USA.2593231,Kentucky,45.61,2007,8
USA.2593232,Louisiana,77.21,2007,8
USA.2593233,Maine,110.39,2007,8
USA.2593234,Maryland,104.52,2007,8
USA.2593235,Massachusetts,41.28,2007,8
USA.2593236,Michigan,103.19,2007,8
USA.2593237,Minnesota,104.06,2007,8
USA.2593238,Mississippi,54.06,2007,8
USA.2593239,Missouri,74.73,2007,8
USA.2593240,Montana,17.85,2007,8
USA.2593241,Nebraska,102.74,2007,8
USA.2593242,Nevada,7.01,2007,8
USA.2593243,New Hampshire,66.65,2007,8
USA.2593244,New Jersey,122.76,2007,8
USA.2593245,New Mexico,53.87,2007,8
USA.2593246,New York,64.25,2007,8
USA.2593247,North Carolina,61.86,2007,8
USA.2593248,North Dakota,51.2,2007,8
USA.2593249,Ohio,145.64,2007,8
USA.2593250,Oklahoma,82.88,2007,8
USA.2593251,Oregon,13.18,2007,8
USA.2593252,Pennsylvania,128.79,2007,8
USA.2593253,Rhode Island,41.04,2007,8
USA.2593254,South Carolina,75.24,2007,8
USA.2593255,South Dakota,92.33,2007,8
USA.2593256,Tennessee,37.5,2007,8
USA.2593257,Texas,64.93,2007,8
USA.2593258,Utah,29.44,2007,8
USA.2593259,Vermont,66.97,2007,8
USA.2593260,Virginia,79.16,2007,8
USA.2593261,Washington,19.34,2007,8
USA.2593262,West Virginia,94.09,2007,8
USA.2593263,Wisconsin,148.28,2007,8
USA.2593264,Wyoming,33.04,2007,8
USA,United States of America,57.62,2007,9
USA.2593214,Alabama,88.4,2007,9
USA.2593215,Alaska,83.05,2007,9
USA.2593216,Arizona,21.16,2007,9
USA.2593217,Arkansas,96.28,2007,9
USA.2593218,California,9.88,2007,9
USA.2593219,Colorado,37.76,2007,9
USA.2593220,Connecticut,48.77,2007,9
USA.2593221,Delaware,36.47,2007,9
USA.2593222,District of Columbia,27.1,2007,9
USA.2593223,Florida,168.3,2007,9
USA.2593224,Georgia,86.09,2007,9
USA.2593225,Hawaii,88.35,2007,9
USA.2593226,Idaho,23.31,2007,9
USA.2593227,Illinois,42.47,2007,9
USA.2593228,Indiana,66.84,2007,9
USA.2593229,Iowa,69.4,2007,9
USA.2593230,Kansas,55.22,2007,9
USA.2593231,Kentucky,61.43,2007,9
USA.2593232,Louisiana,133.96,2007,9
USA.2593233,Maine,63.54,2007,9
USA.2593234,Maryland,34.03,2007,9
USA.2593235,Massachusetts,64.25,2007,9
USA.2593236,Michigan,64.56,2007,9
USA.2593237,Minnesota,99.57,2007,9
USA.2593238,Mississippi,103.04,2007,9
USA.2593239,Missouri,73.81,2007,9
USA.2593240,Montana,31.79,2007,9
USA.2593241,Nebraska,46.28,2007,9
USA.2593242,Nevada,13.42,2007,9
USA.2593243,New Hampshire,83.01,2007,9
USA.2593244,New Jersey,25.11,2007,9
USA.2593245,New Mexico,38.25,2007,9
USA.2593246,New York,74.3,2007,9
USA.2593247,North Carolina,61.4,2007,9
USA.2593248,North Dakota,35.58,2007,9
USA.2593249,Ohio,65.25,2007,9
USA.2593250,Oklahoma,69.94,2007,9
USA.2593251,Oregon,22.65,2007,9
USA.2593252,Pennsylvania,52.26,2007,9
USA.2593253,Rhode Island,52.18,2007,9
USA.2593254,South Carolina,61.3,2007,9
USA.2593255,South Dakota,38.89,2007,9
USA.2593256,Tennessee,74.25,2007,9
USA.2593257,Texas,61.23,2007,9
USA.2593258,Utah,34.27,2007,9
USA.2593259,Vermont,85.47,2007,9
USA.2593260,Virginia,38.47,2007,9
USA.2593261,Washington,32.8,2007,9
USA.2593262,West Virginia,58.7,2007,9
USA.2593263,Wisconsin,80.68,2007,9
USA.2593264,Wyoming,25.08,2007,9
USA,United States of America,65.12,2007,10
USA.2593214,Alabama,91.99,2007,10
USA.2593215,Alaska,54.62,2007,10
USA.2593216,Arizona,3.25,2007,10
USA.2593217,Arkansas,118.56,2007,10
USA.2593218,California,39.45,2007,10
USA.2593219,Colorado,22.51,2007,10
USA.2593220,Connecticut,114.01,2007,10
USA.2593221,Delaware,134.71,2007,10
USA.2593222,District of Columbia,128.15,2007,10
USA.2593223,Florida,158.12,2007,10
USA.2593224,Georgia,64.87,2007,10
USA.2593225,Hawaii,67.96,2007,10
USA.2593226,Idaho,52.36,2007,10
USA.2593227,Illinois,88.37,2007,10
USA.2593228,Indiana,97.06,2007,10
USA.2593229,Iowa,118.73,2007,10
USA.2593230,Kansas,77.3,2007,10
USA.2593231,Kentucky,137.03,2007,10
USA.2593232,Louisiana,91.96,2007,10
USA.2593233,Maine,121.64,2007,10
USA.2593234,Maryland,126.74,2007,10
USA.2593235,Massachusetts,99.99,2007,10
USA.2593236,Michigan,93.78,2007,10
USA.2593237,Minnesota,110.79,2007,10
USA.2593238,Mississippi,114.31,2007,10
USA.2593239,Missouri,104.11,2007,10
USA.2593240,Montana,36.39,2007,10
USA.2593241,Nebraska,73.89,2007,10
USA.2593242,Nevada,14.41,2007,10
USA.2593243,New Hampshire,119.33,2007,10
USA.2593244,New Jersey,144.0,2007,10
USA.2593245,New Mexico,5.48,2007,10
USA.2593246,New York,127.67,2007,10
USA.2593247,North Carolina,104.35,2007,10
USA.2593248,North Dakota,29.21,2007,10
USA.2593249,Ohio,81.02,2007,10
USA.2593250,Oklahoma,85.88,2007,10
USA.2593251,Oregon,90.12,2007,10
USA.2593252,Pennsylvania,101.13,2007,10
USA.2593253,Rhode Island,81.25,2007,10
USA.2593254,South Carolina,69.14,2007,10
USA.2593255,South Dakota,64.76,2007,10
USA.2593256,Tennessee,115.08,2007,10
USA.2593257,Texas,27.34,2007,10
USA.2593258,Utah,23.49,2007,10
USA.2593259,Vermont,139.8,2007,10
USA.2593260,Virginia,113.15,2007,10
USA.2593261,Washington,108.64,2007,10
USA.2593262,West Virginia,84.34,2007,10
USA.2593263,Wisconsin,119.29,2007,10
USA.2593264,Wyoming,41.97,2007,10
USA,United States of America,35.25,2007,11
USA.2593214,Alabama,67.22,2007,11
USA.2593215,Alaska,46.88,2007,11
USA.2593216,Arizona,11.94,2007,11
USA.2593217,Arkansas,46.18,2007,11
USA.2593218,California,19.63,2007,11
USA.2593219,Colorado,6.72,2007,11
USA.2593220,Connecticut,86.25,2007,11
USA.2593221,Delaware,37.7,2007,11
USA.2593222,District of Columbia,36.28,2007,11
USA.2593223,Florida,24.82,2007,11
USA.2593224,Georgia,31.17,2007,11
USA.2593225,Hawaii,208.07,2007,11
USA.2593226,Idaho,38.97,2007,11
USA.2593227,Illinois,41.73,2007,11
USA.2593228,Indiana,72.64,2007,11
USA.2593229,Iowa,4.58,2007,11
USA.2593230,Kansas,3.89,2007,11
USA.2593231,Kentucky,75.82,2007,11
USA.2593232,Louisiana,71.37,2007,11
USA.2593233,Maine,162.93,2007,11
USA.2593234,Maryland,45.82,2007,11
USA.2593235,Massachusetts,93.19,2007,11
USA.2593236,Michigan,39.99,2007,11
USA.2593237,Minnesota,6.6,2007,11
USA.2593238,Mississippi,49.63,2007,11
USA.2593239,Missouri,27.2,2007,11
USA.2593240,Montana,16.97,2007,11
USA.2593241,Nebraska,1.32,2007,11
USA.2593242,Nevada,8.6,2007,11
USA.2593243,New Hampshire,113.43,2007,11
USA.2593244,New Jersey,63.29,2007,11
USA.2593245,New Mexico,8.99,2007,11
USA.2593246,New York,107.55,2007,11
USA.2593247,North Carolina,22.19,2007,11
USA.2593248,North Dakota,5.69,2007,11
USA.2593249,Ohio,83.0,2007,11
USA.2593250,Oklahoma,11.73,2007,11
USA.2593251,Oregon,81.95,2007,11
USA.2593252,Pennsylvania,97.83,2007,11
USA.2593253,Rhode Island,87.86,2007,11
USA.2593254,South Carolina,15.91,2007,11
USA.2593255,South Dakota,1.01,2007,11
USA.2593256,Tennessee,86.31,2007,11
USA.2593257,Texas,32.05,2007,11
USA.2593258,Utah,6.91,2007,11
USA.2593259,Vermont,109.53,2007,11
USA.2593260,Virginia,29.73,2007,11
USA.2593261,Washington,93.18,2007,11
USA.2593262,West Virginia,78.59,2007,11
USA.2593263,Wisconsin,8.78,2007,11
USA.2593264,Wyoming,7.11,2007,11
USA,United States of America,66.25,2007,12
USA.2593214,Alabama,109.27,2007,12
USA.2593215,Alaska,36.47,2007,12
USA.2593216,Arizona,52.94,2007,12
USA.2593217,Arkansas,139.43,2007,12
USA.2593218,California,87.14,2007,12
USA.2593219,Colorado,61.2,2007,12
USA.2593220,Connecticut,132.89,2007,12
USA.2593221,Delaware,112.38,2007,12
USA.2593222,District of Columbia,86.34,2007,12
USA.2593223,Florida,59.97,2007,12
USA.2593224,Georgia,120.63,2007,12
USA.2593225,Hawaii,218.02,2007,12
USA.2593226,Idaho,65.21,2007,12
USA.2593227,Illinois,92.0,2007,12
USA.2593228,Indiana,124.99,2007,12
USA.2593229,Iowa,55.95,2007,12
USA.2593230,Kansas,57.09,2007,12
USA.2593231,Kentucky,160.67,2007,12
USA.2593232,Louisiana,93.51,2007,12
USA.2593233,Maine,106.81,2007,12
USA.2593234,Maryland,104.11,2007,12
USA.2593235,Massachusetts,132.77,2007,12
USA.2593236,Michigan,75.87,2007,12
USA.2593237,Minnesota,32.41,2007,12
USA.2593238,Mississippi,103.94,2007,12
USA.2593239,Missouri,98.01,2007,12
USA.2593240,Montana,15.89,2007,12
USA.2593241,Nebraska,33.77,2007,12
USA.2593242,Nevada,33.32,2007,12
USA.2593243,New Hampshire,114.15,2007,12
USA.2593244,New Jersey,142.57,2007,12
USA.2593245,New Mexico,36.7,2007,12
USA.2593246,New York,124.68,2007,12
USA.2593247,North Carolina,110.94,2007,12
USA.2593248,North Dakota,9.69,2007,12
USA.2593249,Ohio,115.03,2007,12
USA.2593250,Oklahoma,71.43,2007,12
USA.2593251,Oregon,125.03,2007,12
USA.2593252,Pennsylvania,125.46,2007,12
USA.2593253,Rhode Island,133.0,2007,12
USA.2593254,South Carolina,126.26,2007,12
USA.2593255,South Dakota,14.49,2007,12
USA.2593256,Tennessee,127.84,2007,12
USA.2593257,Texas,31.42,2007,12
USA.2593258,Utah,52.75,2007,12
USA.2593259,Vermont,114.56,2007,12
USA.2593260,Virginia,88.73,2007,12
USA.2593261,Washington,202.51,2007,12
USA.2593262,West Virginia,130.44,2007,12
USA.2593263,Wisconsin,63.7,2007,12
USA.2593264,Wyoming,31.0,2007,12
USA,United States of America,52.99,2008,1
USA.2593214,Alabama,103.62,2008,1
USA.2593215,Alaska,46.24,2008,1
USA.2593216,Arizona,47.04,2008,1
USA.2593217,Arkansas,46.04,2008,1
USA.2593218,California,182.72,2008,1
USA.2593219,Colorado,37.06,2008,1
USA.2593220,Connecticut,60.43,2008,1
USA.2593221,Delaware,44.95,2008,1
USA.2593222,District of Columbia,33.57,2008,1
USA.2593223,Florida,74.36,2008,1
USA.2593224,Georgia,80.07,2008,1
USA.2593225,Hawaii,101.56,2008,1
USA.2593226,Idaho,62.29,2008,1
USA.2593227,Illinois,64.1,2008,1
USA.2593228,Indiana,82.74,2008,1
USA.2593229,Iowa,16.61,2008,1
USA.2593230,Kansas,10.31,2008,1
USA.2593231,Kentucky,100.53,2008,1
USA.2593232,Louisiana,134.65,2008,1
USA.2593233,Maine,79.08,2008,1
USA.2593234,Maryland,44.51,2008,1
USA.2593235,Massachusetts,66.69,2008,1
USA.2593236,Michigan,82.47,2008,1
USA.2593237,Minnesota,4.78,2008,1
USA.2593238,Mississippi,101.68,2008,1
USA.2593239,Missouri,41.51,2008,1
USA.2593240,Montana,19.32,2008,1
USA.2593241,Nebraska,5.81,2008,1
USA.2593242,Nevada,41.89,2008,1
USA.2593243,New Hampshire,64.51,2008,1
USA.2593244,New Jersey,51.85,2008,1
USA.2593245,New Mexico,13.47,2008,1
USA.2593246,New York,52.65,2008,1
USA.2593247,North Carolina,44.89,2008,1
USA.2593248,North Dakota,2.62,2008,1
USA.2593249,Ohio,68.77,2008,1
USA.2593250,Oklahoma,16.67,2008,1
USA.2593251,Oregon,132.63,2008,1
USA.2593252,Pennsylvania,51.44,2008,1
USA.2593253,Rhode Island,74.94,2008,1
USA.2593254,South Carolina,71.12,2008,1
USA.2593255,South Dakota,5.97,2008,1
USA.2593256,Tennessee,89.92,2008,1
USA.2593257,Texas,21.77,2008,1
USA.2593258,Utah,38.62,2008,1
USA.2593259,Vermont,51.97,2008,1
USA.2593260,Virginia,38.27,2008,1
USA.2593261,Washington,131.71,2008,1
USA.2593262,West Virginia,74.66,2008,1
USA.2593263,Wisconsin,34.47,2008,1
USA.2593264,Wyoming,24.27,2008,1
USA,United States of America,56.22,2008,2
USA.2593214,Alabama,157.35,2008,2
USA.2593215,Alaska,31.63,2008,2
USA.2593216,Arizona,24.82,2008,2
USA.2593217,Arkansas,125.8,2008,2
USA.2593218,California,61.61,2008,2
USA.2593219,Colorado,30.8,2008,2
USA.2593220,Connecticut,189.67,2008,2
USA.2593221,Delaware,93.21,2008,2
USA.2593222,District of Columbia,89.35,2008,2
USA.2593223,Florida,104.62,2008,2
USA.2593224,Georgia,136.32,2008,2
USA.2593225,Hawaii,366.93,2008,2
USA.2593226,Idaho,40.66,2008,2
USA.2593227,Illinois,110.58,2008,2
USA.2593228,Indiana,126.73,2008,2
USA.2593229,Iowa,39.01,2008,2
USA.2593230,Kansas,35.14,2008,2
USA.2593231,Kentucky,131.09,2008,2
USA.2593232,Louisiana,125.43,2008,2
USA.2593233,Maine,152.67,2008,2
USA.2593234,Maryland,92.91,2008,2
USA.2593235,Massachusetts,196.67,2008,2
USA.2593236,Michigan,75.4,2008,2
USA.2593237,Minnesota,10.5,2008,2
USA.2593238,Mississippi,133.2,2008,2
USA.2593239,Missouri,111.18,2008,2
USA.2593240,Montana,19.03,2008,2
USA.2593241,Nebraska,10.86,2008,2
USA.2593242,Nevada,26.26,2008,2
USA.2593243,New Hampshire,173.48,2008,2
USA.2593244,New Jersey,129.26,2008,2
USA.2593245,New Mexico,12.91,2008,2
USA.2593246,New York,140.8,2008,2
USA.2593247,North Carolina,102.76,2008,2
USA.2593248,North Dakota,10.95,2008,2
USA.2593249,Ohio,130.52,2008,2
USA.2593250,Oklahoma,62.23,2008,2
USA.2593251,Oregon,48.47,2008,2
USA.2593252,Pennsylvania,123.86,2008,2
USA.2593253,Rhode Island,195.59,2008,2
USA.2593254,South Carolina,101.16,2008,2
USA.2593255,South Dakota,9.35,2008,2
USA.2593256,Tennessee,105.11,2008,2
USA.2593257,Texas,26.88,2008,2
USA.2593258,Utah,37.39,2008,2
USA.2593259,Vermont,148.76,2008,2
USA.2593260,Virginia,75.74,2008,2
USA.2593261,Washington,76.54,2008,2
USA.2593262,West Virginia,101.54,2008,2
USA.2593263,Wisconsin,39.2,2008,2
USA.2593264,Wyoming,17.91,2008,2
USA,United States of America,56.16,2008,3
USA.2593214,Alabama,104.03,2008,3
USA.2593215,Alaska,32.73,2008,3
USA.2593216,Arizona,2.08,2008,3
USA.2593217,Arkansas,206.46,2008,3
USA.2593218,California,15.51,2008,3
USA.2593219,Colorado,21.93,2008,3
USA.2593220,Connecticut,147.63,2008,3
USA.2593221,Delaware,80.82,2008,3
USA.2593222,District of Columbia,66.58,2008,3
USA.2593223,Florida,87.38,2008,3
USA.2593224,Georgia,90.86,2008,3
USA.2593225,Hawaii,63.03,2008,3
USA.2593226,Idaho,38.39,2008,3
USA.2593227,Illinois,111.55,2008,3
USA.2593228,Indiana,164.89,2008,3
USA.2593229,Iowa,28.81,2008,3
USA.2593230,Kansas,37.11,2008,3
USA.2593231,Kentucky,190.13,2008,3
USA.2593232,Louisiana,83.11,2008,3
USA.2593233,Maine,134.22,2008,3
USA.2593234,Maryland,83.1,2008,3
USA.2593235,Massachusetts,154.0,2008,3
USA.2593236,Michigan,38.77,2008,3
USA.2593237,Minnesota,17.98,2008,3
USA.2593238,Mississippi,108.06,2008,3
USA.2593239,Missouri,150.35,2008,3
USA.2593240,Montana,14.4,2008,3
USA.2593241,Nebraska,22.24,2008,3
USA.2593242,Nevada,10.59,2008,3
USA.2593243,New Hampshire,136.84,2008,3
USA.2593244,New Jersey,114.81,2008,3
USA.2593245,New Mexico,7.14,2008,3
USA.2593246,New York,139.36,2008,3
USA.2593247,North Carolina,102.67,2008,3
USA.2593248,North Dakota,9.57,2008,3
USA.2593249,Ohio,162.39,2008,3
USA.2593250,Oklahoma,106.13,2008,3
USA.2593251,Oregon,76.67,2008,3
USA.2593252,Pennsylvania,138.75,2008,3
USA.2593253,Rhode Island,154.97,2008,3
USA.2593254,South Carolina,86.57,2008,3
USA.2593255,South Dakota,19.51,2008,3
USA.2593256,Tennessee,162.8,2008,3
USA.2593257,Texas,51.92,2008,3
USA.2593258,Utah,14.81,2008,3
USA.2593259,Vermont,134.65,2008,3
USA.2593260,Virginia,83.09,2008,3
USA.2593261,Washington,100.39,2008,3
USA.2593262,West Virginia,114.72,2008,3
USA.2593263,Wisconsin,26.09,2008,3
USA.2593264,Wyoming,20.92,2008,3
USA,United States of America,59.18,2008,4
USA.2593214,Alabama,127.55,2008,4
USA.2593215,Alaska,36.95,2008,4
USA.2593216,Arizona,0.57,2008,4
USA.2593217,Arkansas,206.87,2008,4
USA.2593218,California,7.15,2008,4
USA.2593219,Colorado,22.1,2008,4
USA.2593220,Connecticut,92.71,2008,4
USA.2593221,Delaware,86.2,2008,4
